
0.3682719547	0.4545454545	0.4147005445	0.4594594595	0.3442622951	0.4356967325	0.4318069916	1
0.3626062323	0.4111570248	0.6079854809	0.3862612613	0.4575908767	0.4173633775	0.3077301822	1
0.1850802644	0.2396694215	0.4328493648	0.2443693694	0.2409123307	0.4750939422	0.3234859675	3
0.7129367328	0.7665289256	0.6270417423	0.6531531532	0.6650035638	0.3710749067	0.7346134909	2
0.6978281398	0.7107438017	0.8275862069	0.6081081081	0.7533856023	0.1939824988	0.6893156081	2
0.7403210576	0.7355371901	0.9038112523	0.6086711712	0.8132573058	0.2885097973	0.682422452	2
0.0141643059	0.0661157025	0.2250453721	0.1385135135	0.0085531005	0.511890676	0.2186115214	3
0.0321057602	0.0805785124	0.280399274	0.0827702703	0.0620099786	0.6023872369	0.2589857213	3
0.1510859301	0.1632231405	0.6370235935	0.134009009	0.2501781896	0.3726351922	0.1728212703	3
0.715769594	0.7954545455	0.5045372051	0.7725225225	0.6286528867	0.2714766802	0.8636139833	2
0.0217186025	0.0867768595	0.1588021779	0.1582207207	0	0.5315242689	0.2806499261	3
0.060434372	0.0847107438	0.4655172414	0.106981982	0.1361368496	0.8788178237	0.2156573117	3
0.179414542	0.2169421488	0.5235934664	0.2072072072	0.2401995723	0.4753539898	0.2378138848	3
0.4900849858	0.5165289256	0.7640653358	0.4363738739	0.5730577334	0.6277418768	0.3037912358	1
0.4409820585	0.5020661157	0.5707803993	0.4864864865	0.4861012117	0.1893016422	0.3451501723	1
0.2049102927	0.2004132231	0.8012704174	0.097972973	0.3741981468	0.2682260854	0.1531265387	3
0.134088763	0.229338843	0.1524500907	0.2849099099	0.1040627227	0.8096451651	0.3697685869	3
0.8300283286	0.8904958678	0.5762250454	0.7905405405	0.8275124733	0.3787463106	0.7119645495	2
0.1992445703	0.2685950413	0.3720508167	0.2742117117	0.2002851033	0.3243963645	0.3924175283	3
0.13503305	0.1900826446	0.3829401089	0.2539414414	0.1282965075	0.4558504206	0.388478582	3
0.3031161473	0.3367768595	0.6470054446	0.2685810811	0.3741981468	0.1033559141	0.2176267848	1
0.8375826251	0.8450413223	0.8203266788	0.6835585586	0.8995010691	0.460661301	0.7336287543	2
0.8829084042	0.9318181818	0.608892922	1	0.8075552388	0.3233561742	1	2
0.2067988669	0.2396694215	0.5762250454	0.2043918919	0.2822523165	0.0534267771	0.1294928607	1
0.3305004721	0.4132231405	0.4065335753	0.4605855856	0.3962936565	0.4102120688	0.3840472674	1
0.1964117092	0.1880165289	0.8130671506	0.0478603604	0.3599429793	0.199573522	0.1112752339	3
0.5269121813	0.6136363636	0.4600725953	0.4859234234	0.5395580898	0.4578007775	0.5829640571	2
0.5835694051	0.6632231405	0.5054446461	0.5788288288	0.5759087669	0.5402358632	0.6282619399	2
0.3323890463	0.3491735537	0.7531760436	0.2933558559	0.4789736279	0.2515830397	0.2368291482	1
0.7337110482	0.8491735537	0.3366606171	0.9949324324	0.6094084105	0.5419261725	0.9497784343	2
0.4154863078	0.444214876	0.7277676951	0.3778153153	0.5324305061	0.2851291786	0.3229935992	1
0.1529745042	0.2190082645	0.3375680581	0.2578828829	0.1874554526	0.1164883174	0.3244707041	3
0.1000944287	0.1363636364	0.4482758621	0.1176801802	0.1568068425	0.5778127397	0.3032988676	3
0.1614730878	0.1921487603	0.5471869328	0.1936936937	0.245188881	0.6334629237	0.2678483506	3
0.0566572238	0.132231405	0.1560798548	0.1976351351	0.0320741269	0.6563471115	0.344657804	3
0.4523135033	0.5144628099	0.5671506352	0.5546171171	0.4547398432	0.4806849653	0.6282619399	2
0.4995278565	0.5144628099	0.8230490018	0.4048423423	0.6250890948	0	0.2816346627	1
0.3068932956	0.3161157025	0.7931034483	0.2393018018	0.5338560228	0.1942425464	0.1408173314	1
0.4730878187	0.5578512397	0.4528130672	0.5253378378	0.4675694939	0.2548336346	0.6070901034	2
0.4636449481	0.5061983471	0.6705989111	0.5506756757	0.5459729152	0.5130608901	0.4967996061	1
0.0188857413	0.1074380165	0.0235934664	0.2353603604	0.0128296507	0.6107087597	0.3323485968	3
0.2700661001	0.3326446281	0.4745916515	0.3474099099	0.3100498931	0.3596328128	0.2845888725	1
0.3493862134	0.347107438	0.8793103448	0.2207207207	0.5039201711	0.2514530159	0.1506646972	1
0.2426817753	0.291322314	0.5272232305	0.3125	0.2459016393	0.0117021415	0.2644017725	1
0.3975448536	0.4359504132	0.6733212341	0.4262387387	0.4689950107	0.305152843	0.3889709503	1
0.0793201133	0.1487603306	0.2304900181	0.1559684685	0.0634354954	0.1893016422	0.3018217627	3
0.2077431539	0.2314049587	0.6397459165	0.1829954955	0.302209551	0.6134392594	0.21614968	3
0.761095373	0.826446281	0.5598911071	0.7804054054	0.6870990734	0.4714532759	0.7794190054	2
0.6355051936	0.7231404959	0.4700544465	0.6559684685	0.5509622238	0.3977297846	0.6907927129	2
0.6128423041	0.6136363636	0.9056261343	0.5253378378	0.7505345688	0.2848691311	0.4751354013	1
0.3871576959	0.4297520661	0.6515426497	0.3738738739	0.4483250178	0.3667841215	0.344657804	1
0.1170915958	0.1694214876	0.3765880218	0.204954955	0.1496792587	0.5759924066	0.3879862137	3
0.4504249292	0.4855371901	0.7078039927	0.4515765766	0.5438346401	0.0782613218	0.3018217627	1
0.1576959396	0.2458677686	0.2286751361	0.2865990991	0.1446899501	0.5189119609	0.4140817331	3
0.4211520302	0.4690082645	0.6333938294	0.4577702703	0.4975053457	0.1773394531	0.4140817331	1
0.1161473088	0.2045454545	0.1751361162	0.2336711712	0.1047754811	0.4818551795	0.3244707041	3
0.9112370161	0.9297520661	0.7404718693	0.7972972973	0.9493941554	0.6677892054	0.8217626785	2
0.0613786591	0.1219008264	0.2522686025	0.107545045	0.0605844619	0.3583325749	0.2801575579	3
0.1406987724	0.1694214876	0.5290381125	0.1126126126	0.2181040627	0.084502464	0.2176267848	1
0.0642115203	0.0929752066	0.4373865699	0.1081081081	0.1240199572	0.4186636154	0.2373215165	3
0.4088762984	0.4173553719	0.8393829401	0.2730855856	0.5573770492	0.0490059681	0.2801575579	1
0.5703493862	0.6301652893	0.6043557169	0.6497747748	0.5951532431	0.1657673354	0.6686361398	1
0.3531633617	0.3863636364	0.6805807623	0.3406531532	0.4055595153	0.3332379826	0.3471196455	1
0.1378659112	0.2066115702	0.3039927405	0.2072072072	0.1546685674	0.5490774812	0.2594780896	3
0.3371104816	0.4111570248	0.4564428312	0.4273648649	0.3556664291	0.2999518912	0.3234859675	1
0.8914069877	0.9276859504	0.6624319419	0.8975225225	0.874554526	0.298781677	0.886755293	2
0.7554296506	0.7520661157	0.8938294011	0.6407657658	0.8766928011	0.6807915849	0.6686361398	2
0.8479697828	0.8946280992	0.6333938294	0.8361486486	0.8139700641	0.0919138202	0.8636139833	2
0.0557129367	0.1301652893	0.167876588	0.1807432432	0.0449037776	0.3337580777	0.2373215165	3
0.7922568461	0.8595041322	0.5499092559	0.8727477477	0.6571632217	0.17928981	0.9522402757	2
0.3966005666	0.4359504132	0.6696914701	0.3637387387	0.4711332858	0.2521031349	0.2914820286	1
0.1539187913	0.1880165289	0.5181488203	0.1829954955	0.2401995723	0.6116189263	0.3456425406	3
0.7884796978	0.8429752066	0.6070780399	0.8704954955	0.7191732003	0.5589592895	0.9074347612	2
1	0.9917355372	0.8239564428	0.9425675676	1	0.6520563263	0.842934515	2
0.8980169972	0.9462809917	0.6034482759	0.9470720721	0.823235923	0.1547153129	0.9502708026	2
0.3210576015	0.2933884298	1	0.1238738739	0.5367070563	0.5810633346	0.1290004924	1
0.3777148253	0.3863636364	0.8275862069	0.2545045045	0.5010691376	0.4446683743	0.1290004924	1
0.7677053824	0.8119834711	0.6615245009	0.7432432432	0.7512473272	0.185010857	0.776957164	2
0.1180358829	0.1652892562	0.3992740472	0.1554054054	0.1468282252	0.368344407	0.258493353	3
0.9074598678	0.9256198347	0.7377495463	0.7804054054	0.8795438346	0.5731318831	0.8212703102	2
0.1746931067	0.2438016529	0.3457350272	0.2364864865	0.1903064861	0.5407559583	0.3697685869	3
0.6392823418	0.6921487603	0.6388384755	0.7015765766	0.6728439059	0.3589826938	0.7149187592	2
0.7922568461	0.8780991736	0.4618874773	0.9290540541	0.7412687099	0.3804366199	0.9743968488	2
0.030217186	0.0805785124	0.2640653358	0.1064189189	0.0320741269	0.4438882315	0.2151649434	3
0.0406043437	0.1219008264	0.0980036298	0.2398648649	0.0506058446	0.7762290499	0.3170851797	3
0.7280453258	0.7190082645	0.9319419238	0.6081081081	0.8018531718	0.2693962995	0.7104874446	2
0.4693106704	0.5123966942	0.6733212341	0.4938063063	0.5545260157	0.5469971005	0.6538650911	2
0.7998111426	0.8347107438	0.7014519056	0.8541666667	0.7761938703	0.1928122846	0.8094534712	2
0.2162417375	0.2252066116	0.724137931	0.1351351351	0.3485388453	0.2063347593	0.0433284097	1
0.552407932	0.5867768595	0.7250453721	0.5546171171	0.623663578	0.156535646	0.4992614476	1
0.2974504249	0.3388429752	0.6016333938	0.3282657658	0.3449750535	0.28174856	0.1506646972	1
0.1680830973	0.2190082645	0.4410163339	0.1717342342	0.2352102637	0.410082045	0.2373215165	3
0.1095372993	0.229338843	0.000907441	0.3068693694	0.034212402	0.4697629666	0.3894633186	3
0.2020774315	0.2768595041	0.3421052632	0.2888513514	0.1796151105	0.3598928604	0.2698178237	1
0.3569405099	0.4090909091	0.5852994555	0.3772522523	0.3727726301	0.0908736299	0.3845396356	1
0.7422096317	0.7665289256	0.7622504537	0.6801801802	0.811831789	0.1911219753	0.6277695716	2
0.2294617564	0.2789256198	0.5081669691	0.2792792793	0.2822523165	0.3390890533	0.1506646972	1
0.7799811143	0.7768595041	0.8847549909	0.705518018	0.8382038489	0.2701764423	0.827671098	2
0.208687441	0.2190082645	0.7068965517	0.1469594595	0.353528154	0.5341247448	0.1944854751	3
0.6166194523	0.6487603306	0.7359346642	0.535472973	0.6671418389	0.2721267992	0.6041358936	2
0.7780925401	0.8016528926	0.7586206897	0.6407657658	0.8239486814	0.2324695419	0.6696208764	2
0.4702549575	0.5661157025	0.4047186933	0.5748873874	0.4283677833	0.243781612	0.6696208764	2
0.3541076487	0.4049586777	0.5852994555	0.4115990991	0.39914469	0.0712400369	0.3106843919	1
0.9036827195	0.9545454545	0.5934664247	0.9087837838	0.8146828225	0.1488642422	0.8202855736	2
0.2011331445	0.2396694215	0.5490018149	0.1841216216	0.2986457591	0.4338763994	0.1944854751	1
0.2747875354	0.2975206612	0.6996370236	0.2545045045	0.376336422	0.1929423084	0.3234859675	1
0.2030217186	0.2603305785	0.4382940109	0.2792792793	0.2323592302	0.226098376	0.172328902	1
0.0642115203	0.1157024793	0.3067150635	0.1064189189	0.0947968639	0.4607913248	0.2368291482	3
0	0	0.5145190563	0	0.1119030649	0.5473871719	0.1354012802	3
0.388101983	0.3719008264	0.9727767695	0.1722972973	0.5958660014	0.1302708396	0.0640078779	1
0.0632672332	0.1239669421	0.2486388385	0.1615990991	0.05702067	0.5941957378	0.282127031	3
0.1152030217	0.2148760331	0.1061705989	0.2894144144	0.0612972202	0.5373753397	0.4101427868	3
0.1435316336	0.2190082645	0.2822141561	0.1463963964	0.2865288667	0.0958145341	0	1
0.2785646837	0.2975206612	0.7168784029	0.2528153153	0.3749109052	0.2368903509	0.3244707041	1
0.5882908404	0.6404958678	0.6397459165	0.6295045045	0.6101211689	0.4211340675	0.6509108813	2
0.1671388102	0.1611570248	0.7640653358	0.0996621622	0.2936564505	0.3191954128	0.0423436731	1
0.060434372	0.097107438	0.390199637	0.1356981982	0.1176051319	0.4628717055	0.2383062531	3
0.0557129367	0.0640495868	0.5435571688	0.0619369369	0.1282965075	0.4272451859	0.1521418021	3
0.060434372	0.0454545455	0.6887477314	0.0016891892	0.1774768354	0.1955427843	0.0905957656	1
0.657223796	0.6714876033	0.8257713249	0.5022522523	0.7555238774	0.5982264754	0.5622845889	2
0.5297450425	0.5909090909	0.5925589837	0.5219594595	0.5944404847	0.2675759664	0.4963072378	1
0.3323890463	0.3657024793	0.6705989111	0.3614864865	0.4212401996	0.2586043246	0.2555391433	1
0.1841359773	0.2603305785	0.3121597096	0.3108108108	0.1774768354	0.3012521291	0.4785819793	3
0.4268177526	0.4400826446	0.8212341198	0.3828828829	0.5930149679	0.3072332237	0.3254554407	1
0.5259678942	0.6033057851	0.5108892922	0.5326576577	0.5452601568	0.4552003017	0.6282619399	2
0.776203966	0.8016528926	0.7486388385	0.7730855856	0.7576621525	0.3214058173	0.7552929591	2
0.7516525024	0.7871900826	0.7114337568	0.7060810811	0.7441197434	0.1265001495	0.6770064008	2
0.522190746	0.5351239669	0.833938294	0.4560810811	0.6094084105	0.1956728081	0.4549483013	1
0.417374882	0.4855371901	0.5226860254	0.5011261261	0.4383464006	0.1333914106	0.2373215165	1
0.5099150142	0.5123966942	0.8920145191	0.2612612613	0.6785459729	0.3342781729	0.3077301822	2
0.0519357885	0.0785123967	0.4328493648	0.0630630631	0.1168923735	0.7311107933	0.2609551945	3
0.7837582625	0.7892561983	0.8411978221	0.7477477477	0.811831789	0.3736753826	0.7124569178	2
0.5325779037	0.5723140496	0.6978221416	0.5478603604	0.6001425517	0.3905784759	0.6907927129	2
0.3163361662	0.3636363636	0.5871143376	0.3862612613	0.370634355	0.1766893341	0.2427375677	1
0.2625118036	0.2830578512	0.6969147005	0.2370495495	0.3549536707	0.5077299146	0.2816346627	3
0.357884797	0.3719008264	0.7894736842	0.2742117117	0.4861012117	0.2206373766	0.2151649434	1
0.5609065156	0.6053719008	0.6733212341	0.5495495495	0.5965787598	0.6198104253	0.6701132447	2
0.6987724268	0.7128099174	0.8266787659	0.5579954955	0.7583749109	0.1694080017	0.6489414082	2
0.1916902738	0.2603305785	0.3629764065	0.2877252252	0.2002851033	0.3303774591	0.3505662235	3
0.0764872521	0.1384297521	0.2667876588	0.1334459459	0.0947968639	0.6270917578	0.2806499261	3
0.9801699717	1	0.7059891107	0.9369369369	0.9700641483	0.5086400811	0.8847858198	2
0.0708215297	0.0950413223	0.4673321234	0.0867117117	0.1560940841	0.3357084346	0.2383062531	3
0.3711048159	0.4524793388	0.4319419238	0.4740990991	0.3442622951	0.0930840344	0.4766125062	1
0.0198300283	0.0330578512	0.4618874773	0.0461711712	0.1361368496	0.5211223654	0.2678483506	3
0.403210576	0.4669421488	0.5399274047	0.4386261261	0.4476122594	0.1773394531	0.4096504185	1
0.3323890463	0.382231405	0.5816696915	0.3496621622	0.3834640057	0.2500227542	0.344657804	1
0.1690273843	0.2128099174	0.4791288566	0.1801801802	0.2558802566	0.6120089976	0.2589857213	3
0.8234183192	0.8636363636	0.666061706	0.8119369369	0.8410548824	0.3526115279	0.8463810931	2
0.4409820585	0.5041322314	0.558076225	0.4588963964	0.4362081254	0.4912168927	0.3914327917	1
0.7677053824	0.7809917355	0.8130671506	0.6233108108	0.874554526	0.5927654761	0.6696208764	2
0.0783758263	0.0929752066	0.5462794918	0.0613738739	0.1568068425	0.2515830397	0.0433284097	1
0.7884796978	0.8078512397	0.7813067151	0.7010135135	0.851746258	0.2786279889	0.7040866568	2
0.1435316336	0.1776859504	0.5063520871	0.1897522523	0.2459016393	0.4377771132	0.2427375677	3
